label,num_outgoing_packets,num_outgoing_packets_fraction,mean_outgoing_packet_order_idx,total_packets,incoming_count_first30,outgoing_count_first30,last_ts,max_dt,num_bursts,mean_burst_length,mean_outgoing_burst_length,max_burst_length,iat_mean,packets_per_sec,direction_changes
-1,39,0.1214953271028037,150.10256410256412,321,23,6,10.28,5.049999999999999,37,8.675675675675675,2.1666666666666665,82.0,0.032125,31.225680933852143,36
-1,725,0.0729816790819408,5124.1406896551725,9934,20,9,10.55,0.8400000000000001,810,12.264197530864198,1.7945544554455446,100.0,0.0010621161783952,941.6113744075828,809
-1,30,0.1408450704225352,50.46666666666667,213,17,12,10.39,4.670000000000001,35,6.085714285714285,1.7647058823529411,71.0,0.0490094339622641,20.5004812319538,34
-1,416,0.0546936628977123,4311.175480769231,7606,19,10,36.41,11.979999999999997,600,12.676666666666666,1.391304347826087,83.0,0.0047876397107166,208.8986542158748,599
-1,224,0.0448448448448448,2696.5401785714284,4995,19,10,27.77,14.579999999999998,356,14.030898876404494,1.265536723163842,72.0,0.0055606728073688,179.8703637018365,355
-1,366,0.0453981642272389,3426.6748633879783,8062,21,8,13.7,4.109999999999999,582,13.852233676975946,1.2620689655172417,99.0,0.0016995409998759,588.4671532846716,581
-1,33,0.1774193548387097,55.81818181818182,186,16,13,5.23,0.8800000000000001,38,4.894736842105263,1.8333333333333333,37.0,0.0282702702702702,35.56405353728489,37
-1,390,0.1386420191965872,1487.9666666666667,2813,21,8,32.1,14.3,376,7.4813829787234045,2.085561497326203,65.0,0.0114153627311522,87.63239875389408,375
-1,121,0.0563314711359404,894.3801652892562,2148,16,13,9.48,0.8600000000000003,176,12.204545454545457,1.3908045977011494,71.0,0.0044154634373544,226.58227848101265,175
-1,1614,0.2662487627845595,4577.5458488228005,6062,19,10,53.78,2.010000000000005,485,12.498969072164948,6.669421487603306,461.0,0.0088731232469889,112.71848270732616,484
-1,119,0.0859826589595375,459.2352941176471,1384,21,8,16.1,2.3600000000000003,134,10.328358208955224,1.803030303030303,56.0,0.011641359363702,85.96273291925465,133
-1,366,0.0366659987978361,4232.251366120218,9982,21,8,17.66,1.32,650,15.356923076923078,1.1296296296296295,86.0,0.001769361787396,565.2321630804076,649
-1,343,0.1004098360655737,1594.7667638483963,3416,16,13,31.56,1.4800000000000004,345,9.90144927536232,1.994186046511628,70.0,0.0092415812591508,108.2382762991128,344
-1,186,0.0634162973065121,1090.5860215053765,2933,26,3,22.24,10.93,274,10.704379562043796,1.3676470588235294,83.0,0.0075852660300136,131.87949640287772,273
-1,674,0.146299110049924,2923.0296735905044,4607,20,9,36.96,5.920000000000002,598,7.704013377926421,2.261744966442953,63.0,0.0080243161094224,124.6482683982684,597
-1,505,0.0661341016238868,3293.9762376237622,7636,20,9,41.5,25.410000000000004,662,11.534743202416918,1.5303030303030305,100.0,0.0054354944335297,184.0,661
-1,406,0.0705841446453407,2766.5049261083745,5752,20,9,51.66,14.0,525,10.956190476190477,1.549618320610687,73.0,0.0089827856025039,111.3433991482772,524
-1,479,0.0480923694779116,4962.01878914405,9960,16,13,8.74,1.11,702,14.188034188034187,1.3685714285714283,100.0,0.0008775981524249,1139.5881006864988,701
-1,104,0.0522613065326633,618.875,1990,24,5,10.8,2.620000000000001,157,12.67515923566879,1.3333333333333333,79.0,0.0054298642533936,184.25925925925924,156
-1,343,0.0478715980460572,2733.586005830904,7165,21,8,22.47,5.800000000000001,452,15.851769911504425,1.5244444444444445,97.0,0.0031365159128978,318.8696039163329,451
-1,37,0.0806100217864923,190.45945945945945,459,20,9,10.26,4.12,41,11.195121951219512,1.85,62.0,0.0224017467248908,44.73684210526316,40
-1,872,0.2446002805049088,2397.776376146789,3565,20,9,41.4,6.240000000000002,438,8.139269406392694,4.0,332.0,0.0116161616161616,86.11111111111111,437
-1,28,0.2745098039215686,37.32142857142857,102,19,10,4.41,1.07,34,3.0,1.75,21.0,0.0436633663366336,23.12925170068027,33
-1,54,0.184931506849315,122.12962962962963,292,18,11,52.44,39.15,61,4.786885245901639,1.8,46.0,0.1802061855670103,5.5682684973302825,60
-1,456,0.0457372116349047,3939.61403508772,9970,20,9,14.66,3.24,676,14.748520710059172,1.3531157270029674,89.0,0.0014705587320694,680.0818553888131,675
-1,1557,0.1585701191567369,6038.415542710341,9819,21,8,27.31,1.4999999999999998,968,10.143595041322314,3.2236024844720497,308.0,0.0027816255856589,359.5386305382644,967
-1,225,0.0609425785482123,1495.92,3692,23,6,32.28,15.5,350,10.548571428571428,1.293103448275862,83.0,0.0087455973990788,114.37422552664188,349
-1,175,0.0637522768670309,1140.16,2745,19,10,22.79,9.000000000000002,256,10.72265625,1.3779527559055118,74.0,0.0083053935860058,120.44756472136902,255
-1,292,0.135813953488372,1122.3698630136987,2150,22,7,17.79,1.1900000000000002,301,7.142857142857143,1.9466666666666668,55.0,0.008278268962308,120.85441259134346,300
-1,250,0.044193035177656,2586.34,5657,23,6,37.03,10.56,402,14.072139303482588,1.25,101.0,0.0065470297029702,152.76802592492572,401
-1,395,0.0395751928664462,4038.625316455696,9981,20,9,20.94,1.78,684,14.592105263157896,1.1583577712609971,89.0,0.0020981963927855,476.647564469914,683
-1,292,0.0461806104697137,3019.97602739726,6323,17,12,28.4,11.669999999999998,466,13.568669527896995,1.2586206896551724,82.0,0.0044922492881999,222.64084507042256,465
-1,274,0.0768583450210378,1986.262773722628,3565,26,3,27.41,8.66,346,10.303468208092486,1.5930232558139534,102.0,0.0076907968574635,130.06202116016053,345
-1,351,0.0351632939290723,4456.820512820513,9982,14,15,9.95,1.63,628,15.894904458598726,1.121405750798722,100.0,0.0009968940987876,1003.21608040201,627
-1,198,0.0520915548539857,1552.989898989899,3801,26,3,19.85,5.91,310,12.261290322580646,1.2857142857142858,84.0,0.0052236842105263,191.48614609571783,309
-1,20,0.1612903225806451,41.45,124,21,8,9.98,3.62,18,6.888888888888889,2.5,41.0,0.0811382113821138,12.424849699398797,17
-1,60,0.3,105.38333333333334,200,20,9,35.69,10.090000000000003,52,3.8461538461538463,2.4,19.0,0.1793467336683417,5.603810591202017,51
-1,263,0.0590347923681257,1989.2053231939165,4455,19,10,45.75,8.229999999999997,373,11.943699731903486,1.413978494623656,70.0,0.0102716659182757,97.37704918032787,372
-1,180,0.0883652430044182,729.1277777777777,2037,16,13,43.73,2.3500000000000014,230,8.856521739130434,1.5789473684210529,50.0,0.0214783889980353,46.58129430596845,229
-1,443,0.0444021248872406,4225.762979683973,9977,20,9,11.29,1.39,683,14.607613469985358,1.2991202346041055,93.0,0.0011317161186848,883.7023914969,682
-1,64,0.0755608028335301,401.4375,847,17,12,53.36,36.48,83,10.204819277108436,1.5609756097560976,70.0,0.0630732860520094,15.873313343328336,82
-1,28,0.2886597938144329,34.892857142857146,97,18,11,3.54,0.78,28,3.4642857142857144,2.1538461538461537,24.0,0.036875,27.401129943502823,27
-1,117,0.105121293800539,562.9316239316239,1113,26,3,12.54,2.53,126,8.833333333333334,1.8870967741935485,90.0,0.0112769784172661,88.75598086124403,125
-1,1544,0.1799953369083702,5346.062176165803,8578,19,10,52.92,5.039999999999999,850,10.091764705882351,3.641509433962264,268.0,0.0061699895068205,162.09372637944065,849
-1,13,0.1857142857142857,19.153846153846157,70,19,10,4.8,1.01,22,3.1818181818181817,1.3,32.0,0.0695652173913043,14.583333333333334,21
-1,157,0.1235247836349331,416.6369426751592,1271,19,10,51.65,3.719999999999999,117,10.863247863247864,2.706896551724138,62.0,0.0406692913385826,24.607938044530496,116
-1,249,0.0631178707224334,1742.3333333333333,3945,23,6,12.68,1.7599999999999998,323,12.213622291021672,1.546583850931677,98.0,0.0032150101419878,311.1198738170347,322
-1,858,0.1414907651715039,3735.193473193473,6064,19,10,44.64,10.770000000000003,757,8.010568031704095,2.2698412698412698,98.0,0.0073626917367639,135.84229390681003,756
-1,976,0.0981990139853103,5231.728483606557,9939,17,12,13.87,1.49,808,12.300742574257423,2.4218362282878414,264.0,0.0013956530489031,716.5825522710887,807
-1,329,0.0856547774017183,1567.762917933131,3841,21,8,29.09,3.47,438,8.769406392694064,1.5091743119266054,76.0,0.0075755208333333,132.0385012031626,437
-1,350,0.0627015406664278,2556.782857142857,5582,21,8,29.96,8.400000000000002,464,12.030172413793103,1.5151515151515151,83.0,0.0053682135817953,186.31508678237648,463
-1,124,0.1144967682363804,507.5483870967742,1083,19,10,25.56,4.850000000000001,132,8.204545454545455,1.907692307692308,66.0,0.02362292051756,42.370892018779344,131
-1,281,0.1549917264202978,921.7330960854092,1813,20,9,17.99,4.34,274,6.616788321167883,2.0661764705882355,64.0,0.0099282560706401,100.77821011673151,273
-1,361,0.0800443458980044,2213.426592797784,4510,22,7,30.75,12.98,420,10.738095238095235,1.7272727272727273,87.0,0.0068196939454424,146.66666666666666,419
-1,463,0.1202909846713432,1744.5097192224623,3849,17,12,50.54,27.4,416,9.252403846153848,2.236714975845411,63.0,0.0131340956340956,76.1574990106846,415
-1,317,0.0672179813401187,2010.5299684542588,4716,16,13,12.25,1.0,367,12.850136239782016,1.73224043715847,76.0,0.0025980911983032,384.9795918367347,366
-1,487,0.0642989173488249,3764.435318275154,7574,19,10,28.77,10.8,606,12.498349834983498,1.6125827814569536,84.0,0.0037990228443153,263.2603406326034,605
-1,379,0.0853603603603603,2711.873350923483,4440,20,9,31.98,9.1,440,10.090909090909092,1.730593607305936,75.0,0.0072043252984906,138.83677298311446,439
-1,546,0.0548302872062663,3759.642857142857,9958,18,11,16.04,0.8300000000000001,748,13.31283422459893,1.4638069705093837,100.0,0.0016109269860399,620.8229426433916,747
-1,346,0.0346867167919799,4745.026011560693,9975,26,3,21.68,7.45,616,16.193181818181817,1.1270358306188926,100.0,0.002173651493884,460.1014760147602,615
-1,341,0.0341409691629955,4534.539589442816,9988,20,9,11.24,0.9400000000000004,620,16.10967741935484,1.103559870550162,92.0,0.0011254631020326,888.6120996441281,619
-1,97,0.1259740259740259,255.2474226804124,770,15,14,12.83,4.529999999999999,91,8.461538461538462,2.1555555555555554,55.0,0.0166840052015604,60.01558846453624,90
-1,446,0.0541590771098967,3622.2354260089687,8235,19,10,40.75,8.549999999999997,606,13.589108910891088,1.47682119205298,73.0,0.0049489919844547,202.08588957055213,605
-1,368,0.0735264735264735,2140.842391304348,5005,18,11,13.04,1.69,403,12.419354838709678,1.8308457711442787,89.0,0.0026059152677857,383.819018404908,402
-1,415,0.0706984667802385,2660.9614457831326,5870,21,8,13.57,2.12,582,10.085910652920962,1.4310344827586208,90.0,0.0023121485772704,432.57184966838616,581
-1,153,0.1126656848306332,639.8366013071895,1358,18,11,53.27,33.39,145,9.36551724137931,2.125,57.0,0.039255711127487,25.492772667542702,144
-1,80,0.1985111662531017,205.1875,403,23,6,22.99,8.28,86,4.686046511627907,1.9047619047619049,47.0,0.0571890547263681,17.52936059156155,85
-1,611,0.094057881773399,3473.292962356792,6496,19,10,45.92,14.759999999999998,620,10.477419354838707,1.977346278317152,85.0,0.0070700538876058,141.46341463414635,619
-1,192,0.0608365019011406,1089.609375,3156,20,9,49.08,29.51,246,12.829268292682928,1.5737704918032789,100.0,0.0155562599049128,64.30317848410758,245
-1,97,0.1851145038167939,189.1752577319588,524,16,13,10.58,4.44,95,5.515789473684211,2.0638297872340425,45.0,0.0202294455066921,49.52741020793951,94
-1,117,0.0529891304347826,1002.3504273504274,2208,19,10,50.83,39.46,160,13.8,1.481012658227848,77.0,0.0230312641594925,43.43891402714932,159
-1,444,0.1064237775647171,2200.9662162162163,4172,22,7,16.3,1.3000000000000007,449,9.291759465478842,1.9821428571428568,79.0,0.0039079357468233,255.95092024539875,448
-1,656,0.0659694288012872,3541.4923780487807,9944,17,12,18.42,1.2300000000000004,700,14.205714285714286,1.8796561604584527,116.0,0.001852559589661,539.8479913137893,699
-1,808,0.0814680379108691,4261.4009900990095,9918,19,10,12.41,1.83,846,11.72340425531915,1.914691943127962,88.0,0.0012513865080165,799.1941982272361,845
-1,99,0.1733800350262697,266.27272727272725,571,20,9,35.86,27.18,106,5.386792452830188,1.9038461538461535,50.0,0.0629122807017543,15.92303402119353,105
-1,220,0.0696202531645569,1801.581818181818,3160,20,9,40.98,12.829999999999998,289,10.934256055363322,1.5277777777777777,74.0,0.0129724596391263,77.11078574914593,288
-1,210,0.0527770796682583,1357.5,3979,16,13,16.26,9.94,272,14.628676470588236,1.5555555555555556,77.0,0.0040874811463046,244.71094710947108,271
-1,399,0.0686274509803921,2692.092731829574,5814,18,11,45.2,1.1499999999999986,510,11.4,1.5708661417322836,64.0,0.0077756752107345,128.6283185840708,509
-1,800,0.085671449989291,4330.0175,9338,20,9,38.48,6.719999999999999,800,11.6725,2.0050125313283207,90.0,0.004121238085038,242.6715176715177,799
-1,147,0.0554089709762532,1157.4965986394557,2653,21,8,13.29,2.84,210,12.633333333333333,1.4134615384615383,81.0,0.0050113122171945,199.62377727614748,209
-1,47,0.1604095563139931,131.2340425531915,293,21,8,8.7,2.8199999999999994,58,5.051724137931035,1.6785714285714286,39.0,0.0297945205479452,33.67816091954023,57
-1,252,0.0972222222222222,1157.440476190476,2592,19,10,50.26,7.599999999999998,312,8.307692307692308,1.6258064516129032,71.0,0.0193979158626013,51.57182650218862,311
-1,393,0.137077084059993,1336.735368956743,2867,17,12,17.84,2.34,343,8.358600583090379,2.298245614035088,61.0,0.0062247034193998,160.70627802690584,342
-1,182,0.078719723183391,1286.3791208791208,2312,20,9,21.14,0.6799999999999997,210,11.00952380952381,1.75,50.0,0.0091475551709216,109.36613055818354,209
-1,533,0.0879392839465434,2627.825515947467,6061,18,11,32.23,12.1,546,11.1007326007326,1.959558823529412,85.0,0.0053184818481848,188.05460750853243,545
-1,65,0.1245210727969348,186.24615384615385,522,16,13,8.47,0.92,67,7.791044776119403,1.9696969696969695,65.0,0.016257197696737,61.62927981109799,66
-1,406,0.0737511353315168,3032.135467980296,5505,20,9,47.64,27.550000000000004,448,12.287946428571429,1.8206278026905829,82.0,0.0086555232558139,115.55415617128465,447
-1,181,0.0738474092207262,1171.889502762431,2451,26,3,13.02,2.51,224,10.941964285714286,1.6306306306306306,60.0,0.0053142857142857,188.24884792626727,223
-1,370,0.037077863513378,3998.962162162162,9979,19,10,9.86,1.02,626,15.940894568690096,1.185897435897436,100.0,0.000988173982762,1012.0689655172414,625
-1,192,0.081149619611158,961.3125,2366,20,9,22.18,8.19,224,10.5625,1.7297297297297298,86.0,0.0093784355179704,106.6726780883679,223
-1,423,0.0748540081401521,2983.801418439716,5651,16,13,37.51,2.789999999999999,532,10.62218045112782,1.5962264150943395,61.0,0.0066389380530973,150.65315915755798,531
-1,83,0.114010989010989,217.13253012048196,728,18,11,9.41,0.4299999999999999,94,7.74468085106383,1.8043478260869563,50.0,0.0129436038514442,77.36450584484591,93
-1,753,0.1398588410104012,3422.405046480744,5384,19,10,45.02,13.909999999999997,712,7.561797752808989,2.12112676056338,100.0,0.0083633661527029,119.59129275877387,711
-1,162,0.1016311166875784,501.7407407407408,1594,18,11,11.62,1.15,170,9.376470588235296,1.9285714285714288,68.0,0.0072944130571249,137.17728055077453,169
-1,623,0.1129236904114555,3347.5569823434994,5517,19,10,54.54,10.160000000000004,556,9.922661870503598,2.249097472924188,70.0,0.0098875997099347,101.15511551155116,555
-1,554,0.0557456228617428,5528.263537906138,9938,20,9,15.5,2.7900000000000005,708,14.036723163841808,1.5694050991501416,95.0,0.00155982690953,641.1612903225806,707
-1,56,0.1717791411042944,129.01785714285714,326,19,10,8.67,0.9400000000000002,69,4.72463768115942,1.6470588235294117,39.0,0.026676923076923,37.60092272202999,68
-1,160,0.0598578376356154,1174.35,2673,22,7,15.67,0.8999999999999999,246,10.865853658536585,1.3114754098360657,69.0,0.0058645209580838,170.5807275047862,245
-1,481,0.0539177222284497,3844.3180873180872,8921,19,10,13.31,4.380000000000001,629,14.18282988871224,1.5318471337579618,91.0,0.0014921524663677,670.2479338842975,628
-1,248,0.0512714492454,1896.4193548387095,4837,18,11,31.62,10.27,354,13.663841807909604,1.4090909090909092,76.0,0.0065384615384615,152.97280202403542,353
-1,518,0.0597186995619091,3332.662162162162,8674,21,8,40.59,20.700000000000003,621,13.96779388083736,1.6709677419354838,83.0,0.0046800415081286,213.69795516136975,620
-1,514,0.1272592225798465,1787.068093385214,4039,20,9,26.6,5.109999999999999,496,8.143145161290322,2.080971659919028,65.0,0.0065874195146111,151.8421052631579,495
-1,719,0.1034979127681013,3552.534075104312,6947,16,13,47.46,9.689999999999998,734,9.464577656675749,1.96448087431694,77.0,0.006832709473078,146.37589549093974,733
-1,421,0.0422182109907741,4738.524940617577,9972,20,9,15.98,2.3600000000000003,668,14.928143712574853,1.2642642642642643,80.0,0.0016026476782669,624.0300375469336,667
-1,41,0.2277777777777777,83.21951219512195,180,19,10,9.28,1.2200000000000002,60,3.0,1.4137931034482758,11.0,0.0518435754189944,19.39655172413793,59
-1,81,0.0729729729729729,533.3827160493827,1110,20,9,21.66,5.399999999999999,102,10.882352941176473,1.62,67.0,0.0195311091073038,51.24653739612188,101
-1,342,0.1106080206985769,1697.453216374269,3092,18,11,16.47,0.8000000000000007,373,8.289544235924932,1.8387096774193548,70.0,0.0053283726949207,187.7352762598664,372
-1,615,0.0618152578148557,3697.315447154472,9949,20,9,35.2,0.5900000000000003,734,13.55449591280654,1.680327868852459,87.0,0.0035383996783273,282.64204545454544,733
-1,442,0.0443329989969909,3941.925339366516,9970,20,9,6.77,0.93,661,15.08320726172466,1.3393939393939394,100.0,0.0006791052262012,1472.6735598227476,660
-1,129,0.0945054945054945,539.4263565891473,1365,16,13,9.8,2.299999999999999,126,10.833333333333334,2.0806451612903225,64.0,0.0071847507331378,139.28571428571428,125
-1,90,0.1216216216216216,270.6,740,16,13,8.73,0.8899999999999999,97,7.628865979381444,1.875,52.0,0.0118132611637347,84.7651775486827,96
-1,17,0.288135593220339,28.058823529411764,59,21,8,5.22,0.79,28,2.107142857142857,1.3076923076923077,12.0,0.09,11.302681992337163,27
-1,428,0.052683407188577,2941.0186915887853,8124,21,8,9.51,1.56,544,14.933823529411764,1.5793357933579335,82.0,0.0011707497230087,854.2586750788644,543
-1,28,0.2028985507246377,42.42857142857143,138,18,11,4.73,0.9900000000000002,34,4.0588235294117645,1.75,37.0,0.0345255474452554,29.175475687103592,33
-1,10,0.036231884057971,114.6,276,26,3,2.81,0.94,20,13.8,1.1111111111111112,57.0,0.0102181818181818,98.22064056939502,19
-1,472,0.0653558571032954,3357.741525423729,7222,18,11,34.62,8.589999999999996,568,12.714788732394366,1.667844522968198,95.0,0.0047943498130452,208.6077411900636,567
-1,108,0.096,447.8611111111111,1125,16,13,10.59,1.0399999999999998,127,8.858267716535433,1.7142857142857142,61.0,0.0094217081850533,106.23229461756374,126
-1,444,0.055217012809352,3550.2995495495497,8041,20,9,38.37,12.040000000000004,570,14.10701754385965,1.5633802816901408,100.0,0.0047723880597014,209.56476413865,569
-1,178,0.1220013708019191,725.6348314606741,1459,20,9,22.74,9.1,186,7.844086021505376,1.934782608695652,57.0,0.01559670781893,64.16007036059807,185
-1,227,0.0521120293847566,1616.1101321585902,4356,19,10,15.47,4.27,368,11.83695652173913,1.2404371584699454,79.0,0.0035522388059701,281.5772462831286,367
-1,335,0.0619109221955276,2529.665671641791,5411,20,9,28.15,1.41,408,13.262254901960784,1.6502463054187193,80.0,0.0052033271719038,192.2202486678508,407
-1,549,0.0551814252688712,4695.021857923497,9949,20,9,16.18,0.9299999999999996,686,14.502915451895044,1.605263157894737,101.0,0.0016264575794129,614.8949320148331,685
-1,136,0.0473702542668059,1060.3088235294117,2871,22,7,14.39,3.290000000000001,218,13.1697247706422,1.2592592592592593,80.0,0.0050139372822299,199.5135510771369,217
-1,895,0.089859437751004,5128.26033519553,9960,19,10,52.27,1.2300000000000002,748,13.315508021390375,2.399463806970509,135.0,0.0052485189276031,190.5490721255022,747
-1,492,0.0493628975619544,3802.9247967479673,9967,20,9,19.37,1.7200000000000002,666,14.965465465465464,1.4819277108433735,77.0,0.0019436082681115,514.5585957666494,665
-1,15,0.056390977443609,77.53333333333333,266,20,9,3.43,0.93,24,11.083333333333334,1.3636363636363635,52.0,0.012943396226415,77.55102040816327,23
-1,120,0.043010752688172,1390.0333333333333,2790,21,8,7.79,1.85,201,13.880597014925373,1.2,91.0,0.002793115812119,358.1514762516046,200
-1,324,0.0523848019401778,2983.555555555556,6185,18,11,15.97,2.75,451,13.713968957871398,1.44,75.0,0.0025824708926261,387.2886662492173,450
-1,75,0.0717703349282296,491.2266666666667,1045,21,8,14.1,3.26,108,9.675925925925926,1.4150943396226414,60.0,0.0135057471264367,74.11347517730496,107
-1,251,0.0965384615384615,1020.3625498007968,2600,20,9,43.0,12.73,256,10.15625,1.9763779527559056,74.0,0.0165448249326664,60.46511627906977,255
-1,161,0.0941520467836257,987.8260869565216,1710,21,8,19.07,4.35,176,9.715909090909092,1.8505747126436785,60.0,0.0111585722644821,89.6696381751442,175
-1,682,0.0685978676322671,3677.806451612904,9942,20,9,12.6,0.8600000000000001,784,12.681122448979592,1.7442455242966752,89.0,0.0012674781209133,789.047619047619,783
-1,363,0.0363618150856456,4385.765840220386,9983,19,10,5.26,1.14,610,16.365573770491803,1.194078947368421,99.0,0.0005269485073131,1897.9087452471483,609
-1,377,0.049618320610687,3227.586206896552,7598,20,9,26.07,10.630000000000004,570,13.329824561403507,1.3274647887323945,100.0,0.0034316177438462,291.4461066359801,569
-1,139,0.0646211064621106,1050.0575539568345,2151,18,11,9.79,1.41,211,10.19431279620853,1.3238095238095238,67.0,0.004553488372093,219.71399387129725,210
-1,576,0.0927984533591106,3380.984375,6207,21,8,39.62,9.909999999999997,631,9.83676703645008,1.8285714285714283,72.0,0.0063841443764099,156.663301362948,630
-1,540,0.0867748674272858,2327.2092592592594,6223,18,11,39.33,8.469999999999999,478,13.018828451882843,2.26890756302521,82.0,0.0063211186113789,158.22527332824816,477
-1,140,0.0371155885471898,1721.7142857142858,3772,23,6,12.0,2.0,252,14.968253968253968,1.12,86.0,0.0031821797931583,314.3333333333333,251
-1,1298,0.1318435754189944,5638.575500770416,9845,19,10,31.14,1.2200000000000002,1052,9.358365019011408,2.472380952380953,78.0,0.0031633482324258,316.1528580603725,1051
-1,239,0.0660585959093421,1505.1338912133892,3618,26,3,12.29,2.75,321,11.271028037383177,1.49375,81.0,0.0033978435167265,294.3856794141579,320
-1,448,0.0767517560390611,3441.8125,5837,21,8,40.66,9.779999999999998,539,10.829313543599255,1.6654275092936803,81.0,0.006967100753941,143.55632070831285,538
-1,15,0.2,27.0,75,20,9,33.44,28.610000000000003,23,3.260869565217391,1.3636363636363635,20.0,0.4518918918918919,2.2428229665071773,22
-1,29,0.2457627118644068,37.48275862068966,118,15,14,10.55,7.209999999999999,26,4.538461538461538,2.4166666666666665,23.0,0.0901709401709401,11.184834123222748,25
-1,399,0.0937279774489076,2697.8847117794485,4257,18,11,41.91,11.38,416,10.233173076923077,1.9275362318840576,73.0,0.0098472744360902,101.57480314960632,415
-1,149,0.109720176730486,554.9060402684564,1358,19,10,54.78,43.03,159,8.540880503144654,1.8860759493670889,61.0,0.0403684598378776,24.79006936838262,158
-1,76,0.1895261845386533,177.98684210526315,401,26,3,11.07,1.1500000000000004,58,6.913793103448276,2.7142857142857144,50.0,0.027675,36.22402890695574,57
-1,512,0.0540255355070169,4046.4140625,9477,20,9,43.76,7.25,703,13.480796586059745,1.4586894586894588,100.0,0.0046179822710004,216.56764168190128,702
-1,489,0.1453626634958383,1939.556237218814,3364,21,8,39.8,8.240000000000002,447,7.52572706935123,2.192825112107623,75.0,0.0118346714243235,84.52261306532664,446
-1,717,0.0930564568462037,4012.1352859135286,7705,18,11,41.14,2.119999999999997,808,9.535891089108912,1.7791563275434243,83.0,0.0053400830737279,187.2873116188624,807
-1,527,0.0770355211226428,3485.1195445920303,6841,20,9,27.62,17.01,534,12.810861423220974,1.981203007518797,76.0,0.0040380116959064,247.6828385228096,533
-1,124,0.0846994535519125,751.4758064516129,1464,18,11,13.91,1.4500000000000002,157,9.32484076433121,1.5897435897435896,79.0,0.0095078605604921,105.24802300503237,156
-1,849,0.1301548367315652,4566.705535924617,6523,20,9,42.74,4.289999999999999,687,9.49490538573508,2.4752186588921283,121.0,0.0065532045384851,152.6204960224614,686
-1,65,0.0605214152700186,344.8615384615385,1074,17,12,23.01,16.51,96,11.1875,1.3829787234042554,57.0,0.0214445479962721,46.67535853976532,95
-1,522,0.1506493506493506,2122.074712643678,3465,21,8,53.95,15.520000000000003,426,8.133802816901408,2.462264150943396,84.0,0.015574480369515,64.22613531047266,425
-1,110,0.0842266462480857,603.7818181818182,1306,21,8,23.56,12.929999999999998,142,9.19718309859155,1.5714285714285714,73.0,0.0180536398467432,55.43293718166384,141
-1,146,0.0552193645990922,1125.6164383561645,2644,21,8,32.77,5.84,224,11.803571428571429,1.3153153153153154,80.0,0.0123987892546348,80.68355202929509,223
-1,584,0.0631351351351351,4715.477739726028,9250,20,9,34.9,10.75,734,12.602179836512262,1.5956284153005464,81.0,0.0037733809060438,265.0429799426934,733
-1,183,0.1059640995946728,777.103825136612,1727,17,12,10.83,2.87,205,8.424390243902439,1.7941176470588236,55.0,0.0062746234067207,159.46445060018468,204
-1,264,0.073049252905368,2229.117424242424,3614,23,6,48.51,9.369999999999996,350,10.325714285714286,1.5172413793103448,65.0,0.0134265153611956,74.50010307153164,349
-1,16,0.2909090909090909,25.75,55,20,9,4.12,0.88,24,2.2916666666666665,1.4545454545454546,11.0,0.0762962962962962,13.349514563106796,23
-1,101,0.1877323420074349,187.8910891089109,538,16,13,6.27,0.9400000000000002,90,5.977777777777778,2.2954545454545454,47.0,0.0116759776536312,85.80542264752792,89
-1,107,0.1546242774566474,309.8224299065421,692,15,14,13.94,4.529999999999999,103,6.718446601941747,2.0980392156862746,62.0,0.0201736613603473,49.64131994261119,102
-1,300,0.1316366827555945,1031.5566666666666,2279,24,5,14.07,2.6500000000000004,288,7.913194444444445,2.097902097902098,81.0,0.0061764705882352,161.97583511016347,287
-1,291,0.0473478685323787,2633.2611683848795,6146,23,6,9.27,1.26,484,12.698347107438016,1.2074688796680495,91.0,0.0015085435313262,662.9989212513485,483
-1,491,0.0532364740323105,3684.61099796334,9223,20,9,15.51,2.03,646,14.277089783281731,1.5248447204968945,80.0,0.0016818477553675,594.64861379755,645
-1,311,0.0496250199457475,2267.421221864952,6267,19,10,12.31,1.31,442,14.178733031674208,1.4136363636363636,94.0,0.0019645706990105,509.0982940698619,441
-1,22,0.2528735632183908,31.954545454545453,87,18,11,4.82,0.69,26,3.3461538461538463,1.8333333333333333,22.0,0.0560465116279069,18.04979253112033,25
-1,428,0.1491289198606271,1389.859813084112,2870,18,11,25.33,1.82,339,8.466076696165192,2.532544378698225,63.0,0.0088288602300453,113.3043821555468,338
-1,245,0.097609561752988,1140.261224489796,2510,26,3,20.44,2.5700000000000003,265,9.471698113207546,1.856060606060606,66.0,0.0081466719808688,122.79843444227004,264
-1,569,0.1249451032059727,2500.400702987697,4554,20,9,47.78,5.800000000000001,550,8.28,2.076642335766423,72.0,0.0104941796617614,95.311845960653,549
-1,65,0.1289682539682539,193.15384615384616,504,19,10,5.08,0.5899999999999999,76,6.631578947368421,1.7567567567567568,47.0,0.0100994035785288,99.21259842519684,75
-1,450,0.0451037385987771,3861.1866666666665,9977,17,12,8.73,1.13,630,15.836507936507935,1.4331210191082802,88.0,0.0008751002405773,1142.840778923253,629
-1,180,0.0471945464079706,1433.0333333333333,3814,20,9,7.37,1.64,268,14.23134328358209,1.3533834586466165,80.0,0.0019328612640965,517.5033921302578,267
-1,38,0.2171428571428571,66.28947368421052,175,18,11,5.4,1.36,41,4.2682926829268295,1.9,42.0,0.0310344827586206,32.407407407407405,40
